ID,Nombre,Descripcion,Tipo
131,Región PND,Corresponde a la categorización de las regiones propuestas en el Plan Nacional de Desarrollo 2014-2018 DNP-DDTS.,Texto simple
131,Código DIVIPOLA Departamento,Número único de identificación y codificación de los departamentos establecidos por el DANE,Texto simple
131,Departamento,"División administrativa y política según lo establece la Constitución política de 1991, 33 divisiones, 32 departamentos",Texto simple
131,Código DIVIPOLA Municipio,Número único de identificación y codificación de los municipios establecidos por el DANE,Texto simple
131,Municipio,"Segundo nivel de división administrativa en Colombia, De acuerdo con el Artículo 311 de Constitución de 1991 y la Ley 136 de 2 de junio de 1994.",Texto simple
131,Clasificación Orgánica,"Estructura general de las entidades y organismos del poder público en Colombia: Ramas del poder público, órganos de control, órganos autónomos, órganos electorales y SIVJRNR.",Texto simple
131,Nivel,Clasificación de las entidades y organismos que integran la Rama Ejecutiva del poder público según la tipología del artículo 38 de la ley 489 de 1998: central o descentralizado.,Texto simple
131,Sector,"El Sector Administrativo está integrado por el Ministerio o Departamento Administrativo, las superintendencias y demás entidades que la ley o el Gobierno Nacional definan como adscritas o vinculadas a aquéllos según correspondiere a cada área (Ley 489 de 1998, Artículo 42).",Texto simple
131,Tipo de Vinculacíon,Tipo de relación jurídica de la entidad del sector descentralizado con respecto a la entidad u organismo cabeza de sector administrativo de la Rama Ejecutiva del poder público según su tipología o actividad: adscrita o vinculada.,Texto simple
131,Naturaleza jurídica,Definición legal del organismo o entidad según su actividad o ubicación en la estructura del Estado.,Texto simple
131,Longitud municipio,Ángulo entre el meridiano de referencia y el meridiano que pasa por este punto de referencia,Texto simple
131,Latitud municipio,Ángulo entre el plano ecuatorial y la línea que pasa por este punto y el centro de la Tierra,Texto simple
131,Número unico,Número de Identificaciónde los trámites u otros procedimientos administrativos y consultas de acceso a la información pública,Texto simple
131,Mes,Datos del tiempo que aplica la información.,Texto simple
131,Año,Datos del tiempo que aplica la información.,Texto simple
131,Fuente,De donde provienen los valores de la variable.,Texto simple
131,Fecha de actualización,Fecha en la que se actualizo el trámite de u otro procedimiento administrativo y consultas de acceso a la información pública,Texto simple
131,Versión trámite,Describe al número de actualización que ha tenido el trámite de u otro procedimiento administrativo y consultas de acceso a la información pública,Texto simple
131,Nombre del trámite u otro procedimiento,Denominación con la que se conoce el trámite u otro procedimiento administrativo y consultas de acceso a la información pública,Texto simple
131,Nombre común,Denominación con la que se conoce el trámite u otro procedimiento administrativo y consultas de acceso a la información pública,Texto simple
131,Propósito del trámite u otro procedimiento,Corresponde al objetivo de la realización del trámite u otro procedimiento administrativo y consultas de acceso a la información pública,Texto simple
131,Nombre resultado,Se refiere al producto o servicio que obtiene el ciudadano.,Texto simple
131,Clase,Denominación que se le asigna si es un trámite u otro procedimiento administrativo y consultas de acceso a la información pública,Texto simple
131,ORDEN_PASO,Valor numérico que identifica el orden lógico que se debe ejecutar el trámite u otro procedimiento administrativo y consultas de acceso a la información pública,Número
131,DESCRIPCION_PASO,Describe de manera general el contenido del paso del trámite u otro procedimiento administrativo y consultas de acceso a la información pública,Texto simple
131,ORDEN_CONDICION,Describe el orden de la ejecución de las condiciones dentro de un paso,Texto simple
131,TIPO_ACCION_CONDICION,"Describe la acción (pago, documento, formulario, verificación) que se debe realizar en la ejecución de la paso",Texto simple
131,DOCUMENTO_TIPO,"Describe la acción de tipo documento, si es propio del trámite o estandarizado es decir que puede hacer parte de muchos trámites u otros procedimientos administrativos (ejemplo Cedula de ciudadanía)",Texto simple
131,DOCUMENTO_NOMBRE,Describe el nombre documento que va utilizar para la ejecución del trámite u otro procedimiento administrativo,Texto simple
131,PAGO_DISPONIBLE_EN_LINEA,Describe el medio por donde se realiza el del trámite,Texto simple
131,PAGO_EN_LINEA_URL,Contiene la Url por donde se realiza el pago del trámite,Texto simple
131,PAGO_DISP_EN_INSTITUCION,Contiene información del punto fisico por donde se realiza el pago del trámite,Texto simple
131,PAGO_DISP_ENTIDAD_RECAUDADORA,Describe el banco por donde se realiza el pago del trámite,Texto simple
131,'Institución donde paga',Describe la institución por donde se realiza el pago del trámite,Texto simple
131,'Descripcion del pago',Contiene una describe el pago que se debe realizar o alguna condición especial que se debe tener en cuenta para realizarlo,Texto simple
131,'Moneda del pago',"Describe la moneda (pesos, dólares, euros) en se realizará del pago del trámite",Texto simple
131,'Tipo de valor',"Describe la forma en que se va calcular el pago del trámite (UVT, IPC, SMLV, SMLDV)",Texto simple
131,'SMLV del pago',Salario mínimo legal vigente,Texto simple
131,valor del pago,Salario mínimo legal diario vigente,Texto simple
132,Código SIGEP,Índice único de identificación de la Entidad.,Texto simple
132,Nombre de la entidad,Denominación verbal dada a una Entidad.,Texto simple
132,Nit,Número de Identificación tributaria de la Entidad.,Texto simple
132,Orden,Campo de acción de la administración pública de acuerdo con el ordenamiento territorial: nacional o territorial.,Texto simple
132,Suborden,"Clasificación según la división general del territorio: departamentos, municipios, distritos, regiones, provincias, áreas metropolitanas, asociaciones de municipios y territorios indígenas.",Texto simple
132,Región PND,Corresponde a la caracterización de las regiones propuestas en el Plan Nacional de Desarrollo 2014-2018 DNP-DDTS.,Texto simple
132,Código DIVIPOLA Departamento,Número único de identificación y codificación de los departamentos establecidos por el DANE,Número
132,Departamento,"División administrativa y política según lo establece la Constitución política de 1991, 33 divisiones, 32 departamentos",Texto simple
132,Código DIVIPOLA Municipio,Número único de identificación y codificación de los municipios establecidos por el DANE,Número
132,Municipio,"Segundo nivel de división administrativa en Colombia, De acuerdo con el Artículo 311 de Constitución de 1991 y la Ley 136 de 2 de junio de 1994.",Texto simple
132,Clasificación Orgánica,"Estructura general de las entidades y organismos del poder público en Colombia: Ramas del poder público, órganos de control, órganos autónomos, órganos electorales y SIVJRNR.",Texto simple
132,Sector,"El Sector Administrativo está integrado por el Ministerio o Departamento Administrativo, las superintendencias y demás entidades que la ley o el Gobierno Nacional definan como adscritas o vinculadas a aquéllos según correspondiere a cada área.",Texto simple
132,Nivel,Clasificación de las entidades y organismos que integran la Rama Ejecutiva del poder público según la tipología del artículo 38 de la ley 489 de 1998: central o descentralizado.,Texto simple
132,Tipo de Vinculación,Tipo de relación jurídica de la entidad del sector descentralizado con respecto a la entidad u organismo cabeza de sector administrativo de la Rama Ejecutiva del poder público según su tipología o actividad: adscrita o vinculada.,Texto simple
132,Naturaleza jurídica,Definición legal del organismo o entidad según su actividad o ubicación en la estructura del Estado.,Texto simple
132,Longitud,Ángulo entre el meridiano de referencia y el meridiano que pasa por este punto de referencia,Texto simple
132,Latitud,Ángulo entre el plano ecuatorial y la línea que pasa por este punto y el centro de la Tierra,Texto simple
132,Número único,Numero único de identificación de cada trámite u otros procedimientos administrativos,Texto simple
132,Mes,Datos del tiempo que aplica la información,Número
132,Año,Datos del tiempo que aplica la información,Texto simple
132,Fuente,De donde provienen los valores de la variable.,Texto simple
132,Fecha actualización,Fecha en la que se actualizo el trámite de u otro procedimiento administrativo.,Texto simple
132,Versión trámite,Describe al número de actualización que ha tenido el trámite de u otro procedimiento administrativo.,Número
132,Nombre del trámite u otro procedimiento,Denominación con la que se conoce el trámite u otro procedimiento administrativo.,Texto simple
132,Nombre común,Denominación con la que los ciudadanos conocen el trámite u otro procedimiento administrativo,Texto simple
132,Propósito del trámite u otro procedimiento,Corresponde al objetivo de la realización del trámite u otro procedimiento administrativo.,Texto simple
132,Nombre resultado,Se refiere al producto o servicio que obtiene el ciudadano.,Texto simple
132,Clase,Denominación que se le asigna si es un trámite u otro procedimiento administrativo.,Texto simple
132,URL tramite en línea,Hace referencia a la dirección electrónica donde se puede realizar el trámite u otro procedimiento.,Texto simple
132,Tiempo obtención,Corresponde al tiempo que tarde en ejecutarse el registro del formato integrado.,Texto simple
132,Tiempo obtención medida,"Corresponde a la unidad utilizada para expresar el tiempo de obtención del trámiteu otro procedimiento adminsitrativo, puede darse en minutos, horas, dias, meses y años",Texto simple
132,Tiempo obtención descripción,"Corresponde a al tipo de tiempo número de minutos, horas, días, meses o años de espera para obtener el resultado",Texto simple
132,Observación tiempo obtención,Corresponde a la unidad de medida es días pueden ser hábil o calendario,Texto simple
132,Observación tiempo,Información complementaria al tiempo de obtención cuando existen excepciones o condiciones particulares en la ejecución.,Texto simple
132,Medio por donde se realiza el trámite,Medio por donde se le notifica al usuario el resultado del trámite u otro procedimiento administrativo.,Texto simple
132,URL resultado web,Hace referencia a la dirección electrónica donde se obtener la respuesta del el trámite u otro procedimiento.,Texto simple
132,Tipo de Fecha de ejecución,Hace referencia a la fecha en la que se puede realizar un trámite u otro procedimiento administrativo.,Texto simple
132,URL calendario ejecución,Hace referencia a la dirección electrónica donde se puede consultar el calendario de fechas de ejecución de un trámite u otro procedimiento administrativo.,Texto simple
132,Situación de vida,"Describen algunas de las etapas más representativas del ciclo de vida de una persona. Ej.: Me identifico, Me educo, Quiero vivienda, Pago de impuestos, Me pensiono, etc.",Texto simple
132,Número de documentos,Indica los números de documentos que se requieren para al realización del trámite de u otro procedimiento administrativo.,Texto simple
132,Numero de formularios,Indica los números de formularios que se requieren para al realización del trámite de u otro procedimiento administrativo.,Texto simple
132,Número de Pagos,Indica el número de pagos que se requieren para al realización del trámite de u otro procedimiento administrativo,Texto simple
132,Número de Verificaciones,Indica el número de verificaciones o visitas que se requieren para al realización del trámite de u otro procedimiento administrativo,Texto simple
132,Número audiencias,Indica el número de audiencias que se requieren para al realización del trámite de u otro procedimiento administrativo,Texto simple
132,Tiene costo,Indica si el trámite de u otro procedimiento administrativo tiene costo o no.,Texto simple
132,URL del visor del trámite u otro procedimento administrativo,Dirección electrónica donde puede consultar el trámite de u otro procedimiento administrativo.,Texto simple
132,Correo físico medio resultado,Indica si cuenta con la opción de correo fisico para la entrega del resultado del trámite o procedimiento administrativo al usuario,Texto simple
132,Correo electrónico medio resultado,Indica si cuenta con la opción de correo electrónico para la entrega del resultado del trámite o procedimiento administrativo al usuario,Texto simple
132,Presencial medio resultado,Indica si cuenta con un canal presencial para la entrega del resultado del trámite o procedimiento administrativo al usuario,Texto simple
132,Página web medio resultado,Indica si cuenta con la opción de canal virtual para la entrega del resultado del trámite o procedimiento administrativo al usuario,Texto simple
132,Mensaje de texto medio resultado,Indica si cuenta con la opción de mensaje de texto para la entrega del resultado del trámite o procedimiento administrativo al usuario,Texto simple
132,Correo certificado medio resultado,Indica si cuenta con la opción de correo certificado para la entrega del resultado del trámite o procedimiento administrativo al usuario,Texto simple
132,Telefónico medio resultado,Indica si cuenta con la opción de canal teléfonico para la entrega del resultado del trámite o procedimiento administrativo al usuario,Texto simple
132,Instituciones o dependencias públicas,Indica si existe unas condiciones de prestación del trámites o del procedimiento administrativo determinado para Instituciones o dependencias públicas,Texto simple
132,Organizaciones audiencia,Indica si existe unas condiciones de prestación del trámites o del procedimiento administrativo determinado para organizaciones que requieran desarrollarlos,Texto simple
132,Ciudadano audiencia,Indica si existe unas condiciones de prestación del trámites o del procedimiento administrativo determinado para los ciudadanos que requieran desarrollarlos,Texto simple
132,Extranjeros audiencia,Indica si existe unas condiciones de prestación del trámites o del procedimiento administrativo determinado para los extranjeros que requieran desarrollarlos,Texto simple
132,Telefónico seguimiento,Indica si cuenta con un número de teléfono para que el usuario pueda realizar seguimiento al desarrollo del trámite o procedimiento administrativo en curso,Texto simple
132,Correo seguimiento,Indica si cuenta con un Correo electrónico para que el usuario pueda realizar seguimiento al desarrollo del trámite o procedimiento administrativo en curso,Texto simple
132,Presencial Seguimiento,Indica si cuenta con un Canal presencial para que el usuario pueda realizar seguimiento al desarrollo del trámite o procedimiento administrativo en curso,Texto simple
132,Web seguiminento,Indica si cuenta con un Canal virtual para que el usuario pueda realizar seguimiento al desarrollo del trámite o procedimiento administrativo en curso,Texto simple
132,Redes seguimiento,Indica si cuenta con un Redes para que el usuario pueda realizar seguimiento al desarrollo del trámite o procedimiento administrativo en curso,Texto simple
133,Arboles Sembrados,,Texto simple
133,Cicloruta,,Texto simple
133,Empleos Directos,,Texto simple
133,Espacios Publicos,,Texto simple
133,Inversion,,Texto simple
133,Personas Beneficiadas,,Texto simple
133,description,,Texto simple
133,extrude,,Texto simple
133,multiline,,String multilínea
133,name,,Texto simple
133,tessellate,,Texto simple
133,visibility,,Texto simple
134,Medio,,Texto simple
134,Fecha,,Texto simple
134,Producto,,Texto simple
134,Enlace,,URL del sitio web
134,Usuario,,Texto simple
134,Comentario,,Texto simple
135,No.,Orden de Ingreso Infomacion,Número
135,Nombre,Nombres del funcionario,Texto simple
135,Apellido,Apellidos del funcionario,Texto simple
135,Perfil,Estudio que posee el funcionario,Texto simple
135,Modalidad,Se refiere al funcionario de nomina,Texto simple
135,Cargo,Cargo profesional al interior de la Alcaldia,Texto simple
135,Nombre Dependencia,Secretaria y/o Oficina a la que pertenece,Texto simple
135,Oficina,Oficina que esa asignado en la secretaria y/o oficina,Texto simple
135,Direcciòn,dirección donde esta laborando,Texto simple
135,Funciones,Funciones asignadas al cargo,Texto simple
135,Etiqueta,Generalidades de funciones a desempeñar,Texto simple
135,Horario Atencion,Horario establecido por la Alcaldía Municipal a los funcionarios de Planta,Texto simple
135,Atencion Publico,Especifica si el funcionario atiende al publico,Texto simple
135,Telefono Institucional,Números constitucionales de la Alcaldía Municipal,Texto simple
135,Extensiòn,Si el funcionario tiene extensión en su lugar de trabajo,Texto simple
135,Celular Institucional,Si el funcionario tiene celular institucional en su lugar de trabajo,Texto simple
135,Whatsapp Institucional,Si el funcionario tiene celular institucional con servicio de Whatsapp en su lugar de trabajo,Texto simple
135,Correo Institucional,Si el funcionario tiene correo institucional en su lugar de trabajo,Texto simple
135,twitter institucional,twitter institucional de la Alcaldía Municipal,Texto simple
135,facebook institucional,facebook institucional de la Alcaldía Municipal,Texto simple
135,youtube institucional,youtube institucional de la Alcaldía Municipal,Texto simple
135,Pagina web institucional,Pagina web institucional de la Alcaldía Municipal,Texto simple
135,fecha ingreso funcionarios (dd/mm/aa),fecha que firmaron el ingreso con la Alcaldía Municipal,Fecha y hora
136,no,,Número
136,nombre,,Texto simple
136,apellido,,Texto simple
136,denominacion_del_empleo,,Texto simple
136,codigo,,Número
136,grado,,Número
137,Dependencia,Área de desempeño del empleado,Texto simple
137,Apellidos y Nombres,Apellidos y nombres del empleado,Texto simple
137,Cargo,Cargo asignado por la entidad al empleado,Texto simple
137,Correo,Dirección de correo electrónico de contacto,Texto simple
138,NOMBRES Y APELLIDOS,,Texto simple
138,PAIS DE NACIMIENTO,,Texto simple
138,FORMACION ACADEMICA,,Texto simple
138,EMPLEO O CARGO QUE DESEMPEÑA,,Texto simple
138,DEPENDENCIA,,Texto simple
138,DIRECCION DE CORREOS INSTITUCIONAL,,Texto simple
138,TELEFONO INSTITUCIONAL,,Texto simple
138,OBJETO,,Texto simple
139,Continente,Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Texto simple
139,País Representa,País al que representa. Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Texto simple
139,ISO País Representa,ISO del país que representa. Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Texto simple
139,Localización País Representa,"Unicación geografica de acuerdo a la latitud y longitud del país que representa. Cuando no se tienen datos registrados se presenta el valor 0,0",Ubicación
139,Nombre Oficial,Nombre Oficial del país. Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Texto simple
139,Tipo Misión,Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Texto simple
139,Acreditado,Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Texto simple
139,Cargo,Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Texto simple
139,Fecha Acreditación,Cuando no se tienen datos registrados se presenta el texto (NO REGISTRA),Fecha y hora
140,No.,,Número
140,NOMBRE COMPLETO,,Texto simple
140,CEDULA,,Número
140,FECHA DE INGRESO ENTIDAD,,Texto simple
140,FECHA DE REINTEGRO/ENCARGOS/TRASLADOS/ CAMBIO CARGO,,Texto simple
140,TIEMPO DE SERVICIO,,Número
140,DENOMINACIÓN DEL EMPLEO,,Texto simple
140,NIVEL,,Texto simple
140,NATURALEZA EMPLEO,,Texto simple
140,TIPO VINCULACIÓN,,Texto simple
140,CODIGO,,Texto simple
140,GRADO,,Texto simple
140,Aument 5.09% + 0.6% - Negociacion 2018,,Número
140,AumentO 5.5% 2019,,Número
141,CEDULA,,Número
141,APELLIDOS,,Texto simple
141,NOMBRE,,Texto simple
141,FECHA INGRESO,,Fecha y hora
142,Apellidos y Nombres,,Texto simple
142,N° Identificacion,,Número
142,Cargo,,Texto simple
142,Celular,,Número
142,Dependencia,,Texto simple
142,Correo Electronico,,Texto simple
143,Departamento,,Texto simple
143,Municipio,,Texto simple
143,Nombres,,Texto simple
143,Apellidos,,Texto simple
143,Perfil,,Texto simple
143,Cargo,,Texto simple
143,Dependencia,,Texto simple
143,Correo Electronico,,Texto simple
144,Nombre,,Texto simple
144,Cargo,,Texto simple
144,Dependencia,,Texto simple
144,Subdependencia,,Texto simple
144,Oficina,,Texto simple
144,Tipo Vinculación,,Texto simple
145,NOMBRE COMPLETO FUNCIONARIO,,Texto simple
145,CARGO,,Texto simple
145,TELEFONO,,Texto simple
145,ASIGNACION SALARIAL,,URL del sitio web
146,ID,ID,Número
146,Codigo Departamento,codigo_departamento,Número
146,Departamento,Departamento,Texto simple
146,CODIGO MUNICIPIO,,Número
146,MUNICIPIO,MUNICIPIO,Texto simple
146,NIT DE LA ENTIDAD,NIT DE LA ENTIDAD,Texto simple
146,ENTIDAD,ENTIDAD,Texto simple
146,PRIMER APELLIDO,PRIMER APELLIDO,Texto simple
146,SEGUNDO APELLIDO,SEGUNDO APELLIDO,Texto simple
146,Primer nombre,Primer nombre,Texto simple
146,SEGUNDO NOMBRE,SEGUNDO NOMBRE,Texto simple
146,Cargo,,Texto simple
146,Tipo Contratacion,,Texto simple
146,Basico,,Texto simple
146,Fecha Ing Empresa,,Fecha y hora
147,Nombre Funcionario,Nombre completo del Funcionario,Texto simple
147,Denominación del Cargo,Delegacion del Cargo Segun Manual de Funciones,Texto simple
147,Nombre Específico del Cargo,Nombre del CArgo segun manual de Funciones,Texto simple
148,MUNICIPIO,,Texto simple
148,NIT ALCALDÍA,,Texto simple
148,NOMBRE DEL FUNCIONARIO,,Texto simple
148,CARGO,,Texto simple
148,PÁGINA WEB,,Texto simple
148,CORREO ELECTÓNICO,,Texto simple
148,UBICACIÓN,,Texto simple
148,TELEFONO,,Número
149,Unnamed Column,,Número
149,FUNCIONARIO / CONTRATISTA,,Texto simple
149,CARGO,,Texto simple
149,CORREO,,Texto simple
150,SEDE,Nombre de la dependencia donde será atencido el ciudadano,Texto simple
150,Direccion,Hubicación por nomenclatura de las diferentes cedes,Texto simple
150,Telefono,Telefono de la dependencia o cede para la atención ciudadana,Texto simple
150,Ext,Extensión de la cede o dependencia,Texto simple
150,Horario de Atencion,Horario que tiene la cede disponible para la atención al ciudadano,Texto simple
150,Funcionario Enlace,Funcionario que relaciono la cede,Texto simple
150,Correo electronico,Correo del funcionario de enlace,Texto simple
150,Coordenadas,Hubicación georeferenciada donde se encuentra la cede,Ubicación
151,NOMBRE FUNCIONARIO,Nombre del Funcionario / Official Name,Texto simple
151,DEPENDENCIA,Dependencia en la que actualmente labora / Unit in which you currently work,Texto simple
151,CARGO,Cargo que desempeña actualmente / Position currently held,Texto simple
151,FECHA INGRESO,Fecha de ingreso a laborar en la administración municipal / Date of entry to work in the municipal administration,Fecha y hora
151,ASIGNACIÓN SALARIAL,Link del acuerdo por el cual se define la escala salarial para los funcionarios del municipio de Guadalajara de Buga / Link of the agreement by which the salary scale is defined for the officials of the municipality of Guadalajara de Buga,URL del sitio web
152,nombre,Nombre completo del directivo,Texto simple
152,cargo,Cargo ocupado en el gabineta departamental,Texto simple
152,telefono,Número telefónico del directivo,Texto simple
152,e_mail,correo electrónico del directivo,Texto simple
152,direccion,Dirección donde se ubica el despacho del directivo,Texto simple
152,Ciudad,Ciudad en la cual está ubicado el despacho del directivo,Texto simple
153,NOMBRE / NAME,Nombre completo del funcionario público / Full name of the public official,Texto simple
153,DEPENDENCIA / DEPENDENCE,Dependencia en la cual labora / Unit in which you work,Texto simple
153,CARGO / POSITION,Cargo que desempeña el funcionario / Position held by the official,Texto simple
153,FECHA DE INGRESO / DATE OF ADMISSION,Fecha de ingreso del funcionario a la administración / Date of entry of the official to the administration,Fecha y hora
153,DECRETO ESCALA SALARIAL / SALARY SCALE DECREE,Decreto por el cual se define la escala salarial del funcionario / Decree by which the salary scale of the official is defined,URL del sitio web
154,CONSEC,,Número
154,FECHA RADICACIÓN,,Texto simple
154,NUMERO RADICADO,,Texto simple
154,Peticion,,Texto simple
154,Queja,,Texto simple
154,Reclamo,,Texto simple
154,Solicitud,,Texto simple
154,Sugerencia,,Casilla
154,Denuncia,,Texto simple
154,Felicitación,,Texto simple
154,NOMBRE DEL PETICIONARIO,,Texto simple
154,RESUMEN INFORMACIÓN SOLICITADA,,Texto simple
154,FUNCIONARIO ASIGNADO,,Texto simple
154,FECHA ENTREGA A FUNCIONARIO,,Texto simple
154,FECHA LÍMITE DE RESPUESTA,,Texto simple
154,FIRMA RECIBIDO FUNCIONARIO,,Texto simple
154,FECHA RESPUESTA,,Texto simple
155,dependencia,,Texto simple
155,oficina,,Texto simple
155,nombre,,Texto simple
155,cargo,,Texto simple
155,correoelectronico,,Texto simple
155,direccion,,Texto simple
155,telefono,,Texto simple
155,ext,,Número
155,column8,,Texto simple
156,PROCESO,,Texto simple
156,FUNCIONARIOS,,Texto simple
156,DOCUMENTO,,Número
156,DENOMINACION DEL EMPLEO,,Texto simple
156,COD,,Número
156,GRA,,Número
156,CARGO NATURALEZA DEL EMPLEO,,Texto simple
156,FORMA DE PROVISION,,Texto simple
156,EMPLEO PARA CONCURSO,,Texto simple
156,NIVEL JERARQUICO,,Texto simple
156,DEPENDENCiA,,Texto simple
157,Periodo,Periodo reportado,Texto simple
157,Centro de Costos,Dependencia administrativa,Texto simple
157,Genero,Hombre o mujer,Texto simple
157,Formacion_Academica,Estudios realizados,Texto simple
157,Cargo,Cargo desempeñado,Texto simple
158,numero atencion,,Número
158,servicio,,Texto simple
158,funcionario atendió preliminar,,Texto simple
158,funcionario atendio caso,,Texto simple
158,fecha inicio,,Fecha y hora
158,dia inicio,,Número
158,mes inicio,,Número
158,ano inicio,,Número
158,edad,,Número
158,sexo,,Texto simple
158,tema,,Texto simple
158,sub tema,,Texto simple
158,estado,,Texto simple
158,sede,,Texto simple
158,tipo atencion,,Texto simple
158,preferencial,,Número
158,area,,Texto simple
159,numero_atencion,,Número
159,servicio,,Texto simple
159,funcionario elaboro preliminar,,Texto simple
159,funcionario atendió atención,,Texto simple
159,fecha inicio atencion,,Fecha y hora
159,dia inicio,,Número
159,mes inicio,,Número
159,ano inicio,,Número
159,edad,,Número
159,sexo,,Texto simple
159,tema,,Texto simple
159,sub_tema,,Texto simple
159,estado,,Texto simple
159,sede,,Texto simple
159,tipo atencion,,Texto simple
159,preferencial,,Número
159,area,,Texto simple
160,# atencion,,Número
160,servicio,,Texto simple
160,funcionario atencion preliminar,,Texto simple
160,funcionario atendio caso,,Texto simple
160,fecha inicio caso,,Fecha y hora
160,dia inicio,,Número
160,mes inicio,,Número
160,ano inicio,,Número
160,edad,,Número
160,sexo,,Texto simple
160,tema,,Texto simple
160,sub tema,,Texto simple
160,estado,,Texto simple
160,sede,,Texto simple
160,tipo atencion,,Texto simple
160,preferencial,,Número
160,area,,Texto simple
161,RADICADO,Código del radicado de PQR,Texto simple
161,FECHA RADICADO,Fecha y hora de Radicado,Fecha y hora
161,DIA DE RADICACION,Día de la semana en el cual fue radicado el PQR,Texto simple
161,MEDIO DE ENVIO,Medio por el cual se recibe la comunicación,Texto simple
161,TIPO,Tipo de solicitud realizada en el PQR,Texto simple
161,ASUNTO,Detalle de la solicitud,Texto simple
161,TERCERO,Tercero que realiza solicitud,Texto simple
161,EMPRESA,Empresa que realiza la solicitud,Texto simple
161,DESTINATARIO,Funcionario de Mindeporte que recibe la solicitud,Texto simple
161,DEPENDENCIA DESTINO,Área de Mindeporte que recibe la solicitud,Texto simple
161,RESPONSABLE,Funcionario responsable de Mindeporte de dar respuesta,Texto simple
162,Periodo,Periodos reportados 2019-2 y 2020-1,Texto simple
162,Centro de Costos,Dependencias,Texto simple
162,Genero,hombre o mujer,Texto simple
162,Formacion_Academica,Estudios realizados por los funcionarios,Texto simple
162,Cargo,Cargo desempeñado en la actualidad,Texto simple
163,AÑO,,Número
163,TIPO_VINCULACIÓN,,Texto simple
163,SEXO,,Texto simple
163,FECHA_NACIMIENTO,,Fecha y hora
163,NIVEL_EMPLEO,,Texto simple
163,FECHA_VINCULACIÓN,,Fecha y hora
163,NIVEL_FORMACIÓN,,Texto simple
164,Numero Atencion,,Número
164,servicio,,Texto simple
164,funcionario realizo preliminar,,Texto simple
164,funcionario atendio,,Texto simple
164,fecha inicio,,Fecha y hora
164,dia inicio,,Número
164,mes inicio,,Número
164,ano inicio,,Número
164,fecha fin,,Fecha y hora
164,fecha estado,,Fecha y hora
164,dia fin,,Número
164,mes fin,,Número
164,ano fin,,Número
164,descripcion,,Texto simple
164,edad,,Número
164,sexo,,Texto simple
164,tema,,Texto simple
164,sub tema,,Texto simple
164,sede,,Texto simple
164,pais,,Texto simple
164,tipo identificacion,,Texto simple
164,tipo atencion,,Texto simple
164,preferencial,,Número
164,area,,Texto simple
165,Numero entrada,,Número
165,Clase,,Número
165,Dia Entrada,,Texto simple
165,Hora,,Texto simple
165,Concepto,,Número
165,Comparendo,,Número
165,Agente,,Texto simple
165,Placa,,Texto simple
165,Numero salida,,Número
165,Fecha salida,,Texto simple
165,Dierrcion Comparendo,,Texto simple
165,Funcionario Autoriza,,Texto simple
166,INSTITUCIÓN DE SALUD,Nombre de la Institución de salud,Texto simple
166,DIRECTOR O GERENTE,Nombre de Gerente de la Institución de salud,Texto simple
166,TELEFONO FIJO GERENTE,Numero telefonico contacto Gerente de la institución de salud,Texto simple
166,CORREO ELECTRONICO GERENTE,correo electronico del Gerente de la institución de salud,Texto simple
166,FUNCIONARIO SIAU,Nombre de funcionario SIAU,Texto simple
166,TELEFONO FIJO SIAU,Numero telefonico funcionario SIAU,Texto simple
166,CORREO ELECTRONICO SIAU,correo electrónico funcionario SIAU,Texto simple
166,Representante COPACO,Nombre de Representante COPACO,Texto simple
166,Correo electronico Rep. COPACO,correo electrónico Representante COPACO,Texto simple
166,Rep. Comité etica hosp 1,Nombre de Representante etica hosp 1,Texto simple
166,Correo electronico Rep. Comité etica hosp 1,correo electrónico Representante etica hosp 1,Texto simple
166,Rep. Comité etica hosp 2,Nombre de Representante etica hosp 2,Texto simple
166,Correo electronico Rep. Comité etica hosp 2,correo electrónico Representante etica hosp 2,Texto simple
166,Rep. CTSSS,Nombre de Representante CTSSS,Texto simple
166,Correo electronico Rep. CTSSS,correo electrónico Representante CTSSS,Texto simple
166,Presidente comité de usuarios,Nombre de Presidente comité de usuarios,Texto simple
166,Correo electronico Presidente Asoc. Usuarios,correo electrónico Presidente comité de usuarios,Texto simple
166,Secretario comité de usuarios,Nombre de Secretario comité de usuarios,Texto simple
166,Correo electronico Secretario Asoc. Usuarios,correo electrónico Secretario comité de usuarios,Texto simple
166,Tesorero comité de usuarios,Nombre de Tesorero comité de usuarios,Texto simple
166,Correo electronico Tesorero Asoc. Usuarios,correo electrónico Tesorero Asociación Usuarios,Texto simple
166,Revisor Fiscal comité de usuarios,Nombre de Revisor Fiscal comité de usuarios,Texto simple
166,Correo electronico Revisor Fiscal Asoc. Usuarios,correo electrónico Revisor Fiscal Asociación de usuarios,Texto simple
166,Latitud,es latitud del punto georeferenciado,Texto simple
166,Longitud,es longitud del punto georeferenciado,Texto simple
